ano,mes,selic
2007,JAN,13.19
2007,JAN,13.19
2007,JAN,13.18
2007,JAN,12.94
2007,JAN,12.92
2007,JAN,12.93
2007,JAN,12.93
2007,JAN,12.93
2007,FEV,12.93
2007,FEV,12.93
2007,FEV,12.93
2007,FEV,12.93
2007,FEV,12.93
2007,FEV,12.93
2007,FEV,12.93
2007,FEV,12.93
2007,FEV,12.93
2007,FEV,12.93
2007,FEV,12.93
2007,FEV,12.94
2007,FEV,12.94
2007,FEV,12.94
2007,FEV,12.94
2007,FEV,12.93
2007,FEV,12.93
2007,FEV,12.93
2007,MAR,12.93
2007,MAR,12.93
2007,MAR,12.93
2007,MAR,12.93
2007,MAR,12.93
2007,MAR,12.69
2007,MAR,12.69
2007,MAR,12.69
2007,MAR,12.68
2007,MAR,12.68
2007,MAR,12.68
2007,MAR,12.68
2007,MAR,12.68
2007,MAR,12.68
2007,MAR,12.68
2007,MAR,12.68
2007,MAR,12.68
2007,MAR,12.68
2007,MAR,12.68
2007,MAR,12.68
2007,MAR,12.68
2007,MAR,12.68
2007,ABR,12.68
2007,ABR,12.68
2007,ABR,12.68
2007,ABR,12.69
2007,ABR,12.68
2007,ABR,12.68
2007,ABR,12.68
2007,ABR,12.68
2007,ABR,12.68
2007,ABR,12.68
2007,ABR,12.67
2007,ABR,12.67
2007,ABR,12.43
2007,ABR,12.43
2007,ABR,12.43
2007,ABR,12.43
2007,ABR,12.43
2007,ABR,12.43
2007,ABR,12.43
2007,ABR,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,MAI,12.43
2007,JUN,12.43
2007,JUN,12.43
2007,JUN,12.43
2007,JUN,12.43
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUN,11.93
2007,JUL,11.93
2007,JUL,11.93
2007,JUL,11.93
2007,JUL,11.93
2007,JUL,11.93
2007,JUL,11.93
2007,JUL,11.93
2007,JUL,11.93
2007,JUL,11.93
2007,JUL,11.93
2007,JUL,11.93
2007,JUL,11.93
2007,JUL,11.93
2007,JUL,11.43
2007,JUL,11.43
2007,JUL,11.43
2007,JUL,11.43
2007,JUL,11.43
2007,JUL,11.43
2007,JUL,11.43
2007,JUL,11.43
2007,JUL,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.42
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,AGO,11.43
2007,SET,11.43
2007,SET,11.43
2007,SET,11.43
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,SET,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.18
2007,OUT,11.17
2007,OUT,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,NOV,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2007,DEZ,11.18
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.17
2008,JAN,11.17
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.17
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.17
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.18
2008,JAN,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.17
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,FEV,11.18
2008,MAR,11.18
2008,MAR,11.17
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.17
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,MAR,11.18
2008,ABR,11.18
2008,ABR,11.13
2008,ABR,11.18
2008,ABR,11.18
2008,ABR,11.18
2008,ABR,11.18
2008,ABR,11.18
2008,ABR,11.18
2008,ABR,11.18
2008,ABR,11.18
2008,ABR,11.18
2008,ABR,11.18
2008,ABR,11.68
2008,ABR,11.65
2008,ABR,11.64
2008,ABR,11.64
2008,ABR,11.62
2008,ABR,11.6
2008,ABR,11.61
2008,ABR,11.61
2008,ABR,11.61
2008,MAI,11.61
2008,MAI,11.61
2008,MAI,11.61
2008,MAI,11.61
2008,MAI,11.6
2008,MAI,11.61
2008,MAI,11.61
2008,MAI,11.62
2008,MAI,11.63
2008,MAI,11.63
2008,MAI,11.64
2008,MAI,11.64
2008,MAI,11.64
2008,MAI,11.64
2008,MAI,11.64
2008,MAI,11.64
2008,MAI,11.64
2008,MAI,11.64
2008,MAI,11.64
2008,MAI,11.64
2008,JUN,11.64
2008,JUN,11.64
2008,JUN,11.64
2008,JUN,12.14
2008,JUN,12.14
2008,JUN,12.14
2008,JUN,12.16
2008,JUN,12.17
2008,JUN,12.17
2008,JUN,12.17
2008,JUN,12.17
2008,JUN,12.17
2008,JUN,12.17
2008,JUN,12.17
2008,JUN,12.17
2008,JUN,12.17
2008,JUN,12.17
2008,JUN,12.17
2008,JUN,12.17
2008,JUN,12.17
2008,JUN,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.17
2008,JUL,12.16
2008,JUL,12.91
2008,JUL,12.92
2008,JUL,12.92
2008,JUL,12.92
2008,JUL,12.92
2008,JUL,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.91
2008,AGO,12.91
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,AGO,12.92
2008,SET,12.91
2008,SET,12.92
2008,SET,12.92
2008,SET,12.92
2008,SET,12.92
2008,SET,12.91
2008,SET,12.92
2008,SET,12.92
2008,SET,13.66
2008,SET,13.66
2008,SET,13.66
2008,SET,13.66
2008,SET,13.66
2008,SET,13.66
2008,SET,13.66
2008,SET,13.66
2008,SET,13.66
2008,SET,13.66
2008,SET,13.66
2008,SET,13.66
2008,SET,13.67
2008,SET,13.66
2008,OUT,13.66
2008,OUT,13.67
2008,OUT,13.67
2008,OUT,13.67
2008,OUT,13.67
2008,OUT,13.67
2008,OUT,13.67
2008,OUT,13.67
2008,OUT,13.67
2008,OUT,13.67
2008,OUT,13.67
2008,OUT,13.66
2008,OUT,13.66
2008,OUT,13.66
2008,OUT,13.66
2008,OUT,13.66
2008,OUT,13.66
2008,OUT,13.66
2008,OUT,13.66
2008,OUT,13.66
2008,OUT,13.67
2008,OUT,13.67
2008,OUT,13.65
2008,NOV,13.65
2008,NOV,13.65
2008,NOV,13.65
2008,NOV,13.65
2008,NOV,13.64
2008,NOV,13.64
2008,NOV,13.64
2008,NOV,13.64
2008,NOV,13.64
2008,NOV,13.63
2008,NOV,13.63
2008,NOV,13.63
2008,NOV,13.64
2008,NOV,13.63
2008,NOV,13.63
2008,NOV,13.64
2008,NOV,13.64
2008,NOV,13.64
2008,NOV,13.64
2008,NOV,13.65
2008,DEZ,13.65
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.66
2008,DEZ,13.67
2009,JAN,13.67
2009,JAN,13.66
2009,JAN,13.66
2009,JAN,13.66
2009,JAN,13.66
2009,JAN,13.66
2009,JAN,13.66
2009,JAN,13.66
2009,JAN,13.66
2009,JAN,13.66
2009,JAN,13.66
2009,JAN,13.66
2009,JAN,13.65
2009,JAN,13.65
2009,JAN,12.65
2009,JAN,12.66
2009,JAN,12.65
2009,JAN,12.66
2009,JAN,12.66
2009,JAN,12.66
2009,JAN,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,FEV,12.66
2009,MAR,12.66
2009,MAR,12.66
2009,MAR,12.66
2009,MAR,12.66
2009,MAR,12.66
2009,MAR,12.66
2009,MAR,12.66
2009,MAR,12.66
2009,MAR,11.16
2009,MAR,11.16
2009,MAR,11.16
2009,MAR,11.16
2009,MAR,11.16
2009,MAR,11.16
2009,MAR,11.16
2009,MAR,11.16
2009,MAR,11.16
2009,MAR,11.16
2009,MAR,11.16
2009,MAR,11.16
2009,MAR,11.16
2009,MAR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.16
2009,ABR,11.15
2009,ABR,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.15
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,MAI,10.16
2009,JUN,10.16
2009,JUN,10.16
2009,JUN,10.16
2009,JUN,10.16
2009,JUN,10.16
2009,JUN,10.16
2009,JUN,10.16
2009,JUN,10.15
2009,JUN,9.16
2009,JUN,9.16
2009,JUN,9.16
2009,JUN,9.16
2009,JUN,9.16
2009,JUN,9.16
2009,JUN,9.16
2009,JUN,9.16
2009,JUN,9.16
2009,JUN,9.16
2009,JUN,9.16
2009,JUN,9.16
2009,JUN,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.16
2009,JUL,9.15
2009,JUL,8.66
2009,JUL,8.66
2009,JUL,8.66
2009,JUL,8.65
2009,JUL,8.66
2009,JUL,8.65
2009,JUL,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,AGO,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,SET,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,OUT,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,NOV,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.65
2009,DEZ,8.64
2009,DEZ,8.65
2009,DEZ,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.64
2010,JAN,8.65
2010,JAN,8.65
2010,JAN,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,FEV,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,MAR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.65
2010,ABR,8.64
2010,ABR,8.64
2010,ABR,8.64
2010,ABR,8.64
2010,ABR,9.39
2010,ABR,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.39
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.4
2010,MAI,9.39
2010,MAI,9.39
2010,JUN,9.4
2010,JUN,9.4
2010,JUN,9.4
2010,JUN,9.4
2010,JUN,9.4
2010,JUN,9.4
2010,JUN,10.15
2010,JUN,10.15
2010,JUN,10.15
2010,JUN,10.15
2010,JUN,10.15
2010,JUN,10.15
2010,JUN,10.15
2010,JUN,10.15
2010,JUN,10.15
2010,JUN,10.15
2010,JUN,10.15
2010,JUN,10.15
2010,JUN,10.16
2010,JUN,10.16
2010,JUN,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.16
2010,JUL,10.66
2010,JUL,10.66
2010,JUL,10.66
2010,JUL,10.66
2010,JUL,10.66
2010,JUL,10.66
2010,JUL,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,AGO,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,SET,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,OUT,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,NOV,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.67
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.66
2010,DEZ,10.67
2010,DEZ,10.67
2011,JAN,10.67
2011,JAN,10.66
2011,JAN,10.67
2011,JAN,10.66
2011,JAN,10.67
2011,JAN,10.66
2011,JAN,10.66
2011,JAN,10.66
2011,JAN,10.66
2011,JAN,10.66
2011,JAN,10.66
2011,JAN,10.66
2011,JAN,10.66
2011,JAN,11.16
2011,JAN,11.16
2011,JAN,11.16
2011,JAN,11.16
2011,JAN,11.16
2011,JAN,11.17
2011,JAN,11.17
2011,JAN,11.17
2011,FEV,11.16
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,FEV,11.17
2011,MAR,11.17
2011,MAR,11.17
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,MAR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.67
2011,ABR,11.92
2011,ABR,11.92
2011,ABR,11.92
2011,ABR,11.92
2011,ABR,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,MAI,11.92
2011,JUN,11.92
2011,JUN,11.92
2011,JUN,11.92
2011,JUN,11.92
2011,JUN,11.92
2011,JUN,11.92
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUN,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.17
2011,JUL,12.42
2011,JUL,12.42
2011,JUL,12.42
2011,JUL,12.42
2011,JUL,12.42
2011,JUL,12.42
2011,JUL,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.42
2011,AGO,12.41
2011,AGO,12.41
2011,AGO,12.41
2011,AGO,12.41
2011,AGO,12.41
2011,SET,11.91
2011,SET,11.91
2011,SET,11.91
2011,SET,11.91
2011,SET,11.91
2011,SET,11.91
2011,SET,11.91
2011,SET,11.91
2011,SET,11.91
2011,SET,11.91
2011,SET,11.91
2011,SET,11.9
2011,SET,11.9
2011,SET,11.9
2011,SET,11.9
2011,SET,11.9
2011,SET,11.9
2011,SET,11.9
2011,SET,11.9
2011,SET,11.9
2011,SET,11.9
2011,OUT,11.9
2011,OUT,11.9
2011,OUT,11.9
2011,OUT,11.9
2011,OUT,11.9
2011,OUT,11.9
2011,OUT,11.9
2011,OUT,11.9
2011,OUT,11.9
2011,OUT,11.9
2011,OUT,11.9
2011,OUT,11.89
2011,OUT,11.4
2011,OUT,11.4
2011,OUT,11.4
2011,OUT,11.4
2011,OUT,11.4
2011,OUT,11.4
2011,OUT,11.4
2011,OUT,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,NOV,11.4
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.9
2011,DEZ,10.91
2012,JAN,10.9
2012,JAN,10.9
2012,JAN,10.9
2012,JAN,10.9
2012,JAN,10.9
2012,JAN,10.9
2012,JAN,10.9
2012,JAN,10.9
2012,JAN,10.9
2012,JAN,10.9
2012,JAN,10.9
2012,JAN,10.9
2012,JAN,10.9
2012,JAN,10.4
2012,JAN,10.4
2012,JAN,10.4
2012,JAN,10.4
2012,JAN,10.4
2012,JAN,10.4
2012,JAN,10.4
2012,JAN,10.4
2012,JAN,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
